DEBUG-__init__-59:Using selector: KqueueSelector
DEBUG-on_building_construction_complete-157:Hatchery has completed.
DEBUG-on_building_construction_complete-157:Extractor has completed.
DEBUG-on_building_construction_complete-157:Extractor has completed.
DEBUG-on_building_construction_complete-157:SpawningPool has completed.
06-Dec-20 12:31:04format= - DEBUG - __init__ - ln: 59: Using selector: KqueueSelector
06-Dec-20 12:31:43format= - DEBUG - on_building_construction_complete - ln: 157: Hatchery has completed.
06-Dec-20 12:32:29format= - DEBUG - on_building_construction_complete - ln: 157: Extractor has completed.
06-Dec-20 12:32:35format= - DEBUG - on_building_construction_complete - ln: 157: Extractor has completed.
06-12-20 12:37:38 - DEBUG - __init__ - ln: 59: Using selector: KqueueSelector
06-12-20 12:38:21 - DEBUG - on_building_construction_complete - ln: 157: Hatchery has completed.
06-12-20 12:39:24 - DEBUG - on_building_construction_complete - ln: 157: Extractor has completed.
18-12-20 16:41:49 | DEBUG | on_building_construction_complete | ln:259: CreepTumorBurrowed has completed.
18-12-20 16:41:49 | DEBUG | on_building_construction_complete | ln:259: CreepTumorBurrowed has completed.
18-12-20 16:41:50 | DEBUG | on_building_construction_complete | ln:259: CreepTumorBurrowed has completed.
18-12-20 16:41:51 | DEBUG | on_building_construction_complete | ln:259: CreepTumorBurrowed has completed.
18-12-20 16:41:51 | DEBUG | on_building_construction_complete | ln:259: CreepTumorBurrowed has completed.
18-12-20 16:41:53 | DEBUG | on_building_construction_complete | ln:259: CreepTumorBurrowed has completed.
18-12-20 16:41:57 | DEBUG | on_building_construction_complete | ln:259: CreepTumorBurrowed has completed.
18-12-20 16:41:57 | DEBUG | on_building_construction_complete | ln:259: CreepTumorBurrowed has completed.
18-12-20 16:41:58 | DEBUG | on_building_construction_complete | ln:259: CreepTumorBurrowed has completed.
20-12-20 07:45:28 | DEBUG | __init__ | ln:59: Using selector: KqueueSelector
20-12-20 07:46:02 | DEBUG | on_building_construction_complete | ln:373: Hatchery has completed.
20-12-20 07:46:40 | DEBUG | on_building_construction_complete | ln:373: Extractor has completed.
20-12-20 07:46:56 | DEBUG | on_building_construction_complete | ln:373: SpawningPool has completed.
20-12-20 07:47:52 | DEBUG | on_building_construction_complete | ln:373: Hatchery has completed.
20-12-20 07:48:13 | DEBUG | on_building_construction_complete | ln:373: CreepTumorBurrowed has completed.
20-12-20 07:48:19 | DEBUG | on_building_construction_complete | ln:373: Extractor has completed.
20-12-20 07:48:21 | DEBUG | on_building_construction_complete | ln:373: Extractor has completed.
20-12-20 07:48:33 | DEBUG | on_building_construction_complete | ln:373: CreepTumor has completed.
20-12-20 07:48:49 | DEBUG | on_building_construction_complete | ln:373: CreepTumorBurrowed has completed.
20-12-20 07:48:50 | DEBUG | on_building_construction_complete | ln:373: Hatchery has completed.
20-12-20 07:49:05 | DEBUG | on_building_construction_complete | ln:373: CreepTumor has completed.
20-12-20 07:49:11 | DEBUG | on_building_construction_complete | ln:373: CreepTumorQueen has completed.
22-12-20 21:08:19 | DEBUG | __init__ | ln:59: Using selector: KqueueSelector
22-12-20 21:08:44 | DEBUG | __init__ | ln:59: Using selector: KqueueSelector
22-12-20 21:09:23 | DEBUG | on_building_construction_complete | ln:373: Hatchery has completed.
22-12-20 21:09:58 | DEBUG | __init__ | ln:59: Using selector: KqueueSelector
22-12-20 21:10:29 | DEBUG | on_building_construction_complete | ln:373: Hatchery has completed.
22-12-20 21:11:29 | DEBUG | on_building_construction_complete | ln:373: Extractor has completed.
22-12-20 21:11:55 | DEBUG | on_building_construction_complete | ln:373: SpawningPool has completed.
22-12-20 21:12:06 | DEBUG | on_building_construction_complete | ln:373: Hatchery has completed.
22-12-20 21:13:04 | DEBUG | __init__ | ln:59: Using selector: KqueueSelector
22-12-20 21:13:34 | DEBUG | on_building_construction_complete | ln:373: Hatchery has completed.
22-12-20 21:14:47 | DEBUG | on_building_construction_complete | ln:373: Extractor has completed.
22-12-20 21:14:53 | DEBUG | on_building_construction_complete | ln:373: Hatchery has completed.
22-12-20 21:15:07 | DEBUG | on_building_construction_complete | ln:373: SpawningPool has completed.
22-12-20 21:15:27 | DEBUG | on_building_construction_complete | ln:373: Hatchery has completed.
22-12-20 21:15:55 | DEBUG | on_building_construction_complete | ln:373: Extractor has completed.
